Ident,Grade,Salary,Job Fxn Group,F1,F2,F3,F4,F5,F6,F7,F8,F9,Level Descr,L1,L2,L3,L4,L5,L6,L7,L8,Gender,Reten,Ethnic Group,Minority,P2,P1,Yrs of Service,Service Cat,S1,S2,S3,S4,EE Age,Age Cat,Yrs in Job,LevDescN,ServCatN,PerfN
660492,011,93183,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,5.5,5 up to 8,0,1,0,0,40,0,1.833333333,5,3,1
660518,015,195000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,0,5.5,5 up to 8,0,1,0,0,39,0,0.416666667,9,3,1
660532,014,139700,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,41,1,0.083333333,8,3,2
660534,011,78525,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,5.5,5 up to 8,0,1,0,0,39,0,0.916666667,5,3,1
660545,011,83760,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,29,0,1.25,5,3,2
660568,013,113294,R&I,0,0,0,0,0,0,1,0,0,Director,0,0,0,0,0,1,0,0,1,1,ASIAN,1,1,0,5.5,5 up to 8,0,1,0,0,42,1,0.25,7,3,2
660612,012,86664,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,4.6,3 up to 5,1,0,0,0,27,0,1.25,6,2,2
660616,012,126856,IT,0,0,0,0,0,1,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,HISPA,1,0,1,4.6,3 up to 5,1,0,0,0,39,0,1.25,6,2,3
660642,014,169000,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,33,0,3,8,3,2
660657,011,92136,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,0,1,HISPA,1,0,0,5.5,5 up to 8,0,1,0,0,33,0,1.083333333,5,3,1
660658,011,90042,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,35,0,3.25,5,3,2
660721,008,58635,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,TWO,1,1,0,5.5,5 up to 8,0,1,0,0,35,0,1.416666667,1,3,2
660722,013,84205,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,ASIAN,1,1,0,5.5,5 up to 8,0,1,0,0,34,0,1.75,7,3,2
660741,014,162400,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,1,0,5.5,5 up to 8,0,1,0,0,34,0,1.416666667,8,3,2
660746,013,119418,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,35,0,0.25,7,3,2
660768,013,97984,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,WHITE,0,0,0,5.5,5 up to 8,0,1,0,0,34,0,1.75,7,3,1
660830,011,86500,HR,0,0,1,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,5.5,5 up to 8,0,1,0,0,34,0,5.5,5,3,2
660848,015,195000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,5.4,5 up to 8,0,1,0,0,37,0,0.25,9,3,2
661133,012,91688,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,5.4,5 up to 8,0,1,0,0,34,0,1.25,6,3,2
661196,010,69760,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,5.4,5 up to 8,0,1,0,0,32,0,4.25,2,3,1
661229,011,64914,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,1,0,4.8,3 up to 5,1,0,0,0,29,0,1.25,5,2,2
661252,015,211250,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,0,1,ASIAN,1,1,0,5.3,5 up to 8,0,1,0,0,39,0,0.25,9,3,2
661371,012,100480,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,BLACK,1,0,0,5.4,5 up to 8,0,1,0,0,36,0,3.25,6,3,1
661382,015,190000,HR,0,0,1,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,0,5.4,5 up to 8,0,1,0,0,45,1,0.5,9,3,1
661408,012,97968,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,0,0,5.4,5 up to 8,0,1,0,0,29,0,0.916666667,6,3,1
661591,011,75384,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,0,0,5.4,5 up to 8,0,1,0,0,29,0,1.25,5,3,1
661893,011,92136,HR,0,0,1,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,25.2,10+,0,0,0,1,49,1,4.25,5,5,2
662068,013,108701,HR,0,0,1,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,5.4,5 up to 8,0,1,0,0,32,0,2.083333333,7,3,2
662231,012,106760,HR,0,0,1,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,ASIAN,1,0,0,5.3,5 up to 8,0,1,0,0,43,1,2.75,6,3,1
662313,009,54200,SuppChain,0,0,0,1,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,BLACK,1,0,0,5.3,5 up to 8,0,1,0,0,33,0,1.916666667,3,3,1
662353,011,59679,Gen Admin,1,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,5.3,5 up to 8,0,1,0,0,28,0,2.25,5,3,1
662508,015,204000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,BLACK,1,0,0,5.3,5 up to 8,0,1,0,0,39,0,1,9,3,1
662565,009,61250,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,5.3,5 up to 8,0,1,0,0,27,0,2.25,1,3,1
662721,010,63656,HR,0,0,1,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,5.3,5 up to 8,0,1,0,0,57,1,0.166666667,2,3,1
662740,012,91688,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,4.4,3 up to 5,1,0,0,0,28,0,0.416666667,6,2,2
662748,012,143184,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,1,0,5.3,5 up to 8,0,1,0,0,43,1,5.25,6,3,2
662762,011,81666,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,BLACK,1,0,0,5.3,5 up to 8,0,1,0,0,45,1,0.5,5,3,1
662849,010,65400,SuppChain,0,0,0,1,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,HISPA,1,0,0,5.3,5 up to 8,0,1,0,0,28,0,0.833333333,2,3,1
662933,013,99515,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,5.3,5 up to 8,0,1,0,0,36,0,3.25,7,3,2
662945,013,120949,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,BLACK,1,0,0,5.3,5 up to 8,0,1,0,0,38,0,0.25,7,3,1
662946,011,69102,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,7.3,5 up to 8,0,1,0,0,43,1,4.25,5,3,1
662947,014,151400,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,12.5,10+,0,0,0,1,44,1,4.75,8,5,2
662948,010,68016,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,7.6,5 up to 8,0,1,0,0,32,0,1.5,2,3,1
662949,011,63867,Sales Sup,0,1,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,5.4,5 up to 8,0,1,0,0,29,0,1.916666667,5,3,2
662950,011,67008,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,0,1,6.9,5 up to 8,0,1,0,0,27,0,1.25,5,3,3
662952,013,82674,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,7.8,5 up to 8,0,1,0,0,32,0,1.25,7,3,1
662956,013,88798,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,17.1,10+,0,0,0,1,41,1,0.25,7,5,2
662965,013,88798,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,7.3,5 up to 8,0,1,0,0,36,0,0,7,3,2
663051,014,136350,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,0,6.8,5 up to 8,0,1,0,0,39,0,4.75,8,3,1
663056,013,90329,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,12.6,10+,0,0,0,1,55,1,0.083333333,7,5,2
663062,015,182000,HR,0,0,1,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,15.4,10+,0,0,0,1,54,1,2.25,9,5,2
663063,014,152000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,1,0,7.5,5 up to 8,0,1,0,0,36,0,0.75,8,3,2
663065,010,79352,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,10.0,10+,0,0,0,1,46,1,10,2,5,1
663068,010,67144,HR,0,0,1,0,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,TWO,1,0,0,7.0,5 up to 8,0,1,0,0,59,1,0.916666667,4,3,1
663180,011,65961,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,1,0,12.2,10+,0,0,0,1,42,1,0.25,5,5,2
663185,013,102577,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,6.2,5 up to 8,0,1,0,0,32,0,0,7,3,2
663191,015,175000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,13.6,10+,0,0,0,1,34,0,0.083333333,9,5,2
663199,010,63656,IT,0,0,0,0,0,1,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,7.4,5 up to 8,0,1,0,0,39,0,3.25,2,3,1
663204,012,97968,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,5.8,5 up to 8,0,1,0,0,45,1,1.25,6,3,2
663427,013,116356,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,TWO,1,0,1,5.3,5 up to 8,0,1,0,0,29,0,0.25,7,3,3
663438,014,155000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,BLACK,1,0,0,5.3,5 up to 8,0,1,0,0,40,0,0.833333333,8,3,1
663479,012,101736,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,1,0,3.7,3 up to 5,1,0,0,0,34,0,0.083333333,6,2,2
663535,015,280150,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,5.3,5 up to 8,0,1,0,0,44,1,5.333333333,9,3,2
663640,011,84807,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,1,0,5.3,5 up to 8,0,1,0,0,47,1,4.333333333,5,3,2
663650,012,119320,HR,0,0,1,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,TWO,1,0,0,5.3,5 up to 8,0,1,0,0,42,1,5.25,6,3,1
663666,013,146976,R&I,0,0,0,0,0,0,1,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,0,5.3,5 up to 8,0,1,0,0,40,0,1.25,7,3,1
663731,011,81200,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,5.3,5 up to 8,0,1,0,0,41,1,2.25,5,3,2
663737,013,119418,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,ASIAN,1,1,0,5.3,5 up to 8,0,1,0,0,35,0,0.75,7,3,2
663750,010,59296,IT,0,0,0,0,0,1,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,HISPA,1,0,0,6.0,5 up to 8,0,1,0,0,34,0,3.25,2,3,1
663754,015,205000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,1,1,ASIAN,1,1,0,5.3,5 up to 8,0,1,0,0,38,0,2.25,9,3,2
663851,011,98418,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,ASIAN,1,1,0,5.3,5 up to 8,0,1,0,0,33,0,4.5,5,3,2
663852,009,61795,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,5.3,5 up to 8,0,1,0,0,30,0,0.916666667,1,3,2
664018,009,65430,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,5.2,5 up to 8,0,1,0,0,28,0,2.25,1,3,2
664027,010,69760,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,5.2,5 up to 8,0,1,0,0,34,0,0.916666667,2,3,1
664028,015,243100,Gen Admin,1,0,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,1,ASIAN,1,1,0,5.2,5 up to 8,0,1,0,0,48,1,5.166666667,9,3,2
664053,010,71504,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,1,0,5.2,5 up to 8,0,1,0,0,35,0,2.75,2,3,2
664061,011,87948,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,5.2,5 up to 8,0,1,0,0,34,0,1,5,3,1
664064,014,155000,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,1,5.3,5 up to 8,0,1,0,0,31,0,0.25,8,3,3
664089,009,74550,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,1,WHITE,0,0,0,5.2,5 up to 8,0,1,0,0,44,1,0.833333333,3,3,1
664095,013,116356,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,0,5.2,5 up to 8,0,1,0,0,35,0,3.083333333,7,3,1
664117,012,91688,Digital,0,0,0,0,0,0,0,0,1,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,0,0,2.4,0 up to 3,0,0,0,0,27,0,0.25,6,1,1
664130,013,147800,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,HISPA,1,1,0,5.2,5 up to 8,0,1,0,0,46,1,1.25,7,3,2
664141,010,48832,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,1,0,5.2,5 up to 8,0,1,0,0,30,0,1.25,4,3,2
664148,011,103653,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,4.5,3 up to 5,1,0,0,0,29,0,0,5,2,2
664177,014,176400,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,0,0,5.2,5 up to 8,0,1,0,0,32,0,3.25,8,3,1
664211,013,108701,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,HISPA,1,1,0,5.1,5 up to 8,0,1,0,0,31,0,0.583333333,7,3,2
664214,012,90432,Fin & Acct,0,0,0,0,1,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,HISPA,1,0,0,5.1,5 up to 8,0,1,0,0,29,0,0.75,6,3,1
664218,013,100000,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,5.1,5 up to 8,0,1,0,0,40,0,2,7,3,2
664266,011,72243,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,4.2,3 up to 5,1,0,0,0,27,0,0.25,5,2,2
664274,007,54038,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,5.1,5 up to 8,0,1,0,0,50,1,5.083333333,1,3,2
664291,011,69102,HR,0,0,1,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,0,0,4.3,3 up to 5,1,0,0,0,28,0,1,5,2,1
664296,010,74120,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,1,WHITE,0,0,0,5.1,5 up to 8,0,1,0,0,31,0,1.25,2,3,1
664306,011,80619,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,5.1,5 up to 8,0,1,0,0,28,0,0.75,5,3,2
664309,013,108701,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,ASIAN,1,1,0,5.1,5 up to 8,0,1,0,0,37,0,2.666666667,7,3,2
664321,014,193550,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,1,0,5.1,5 up to 8,0,1,0,0,47,1,3.5,8,3,2
664388,011,81666,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,5.1,5 up to 8,0,1,0,0,34,0,2.416666667,5,3,1
664419,009,61795,HR,0,0,1,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,3.8,3 up to 5,1,0,0,0,29,0,0.5,1,2,1
664435,007,52437,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,5.0,5 up to 8,0,1,0,0,56,1,5,1,3,1
664440,011,83500,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,HISPA,1,1,0,5.1,5 up to 8,0,1,0,0,35,0,0.416666667,5,3,2
664465,013,110232,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,HISPA,1,0,0,5.1,5 up to 8,0,1,0,0,38,0,3.75,7,3,1
664467,011,85854,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,0,0,5.0,5 up to 8,0,1,0,0,32,0,2.416666667,5,3,1
664529,013,150038,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,WHITE,0,0,0,5.0,5 up to 8,0,1,0,0,52,1,1.25,7,3,1
664583,011,78525,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,5.0,5 up to 8,0,1,0,0,30,0,0.583333333,5,3,2
664631,014,182050,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,0,5.0,5 up to 8,0,1,0,0,42,1,0.666666667,8,3,1
664637,007,44678,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,5.0,5 up to 8,0,1,0,0,39,0,4,1,3,1
664645,013,134728,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,HISPA,1,1,0,5.0,5 up to 8,0,1,0,0,31,0,0.666666667,7,3,2
664694,015,205000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,5.0,5 up to 8,0,1,0,0,33,0,1.833333333,9,3,2
664699,015,190000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,1,5.0,5 up to 8,0,1,0,0,44,1,0.25,9,3,3
664700,015,220000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,4.9,3 up to 5,1,0,0,0,41,1,3.75,9,2,2
664765,013,104108,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,5.0,5 up to 8,0,1,0,0,33,0,2.25,7,3,2
664775,013,122480,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,4.9,3 up to 5,1,0,0,0,36,0,1.333333333,7,2,2
664786,015,195000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,4.9,3 up to 5,1,0,0,0,34,0,0.25,9,2,2
664807,009,71973,R&I,0,0,0,0,0,0,1,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,4.5,3 up to 5,1,0,0,0,31,0,1.25,1,2,1
664811,013,117887,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,HISPA,1,0,0,4.9,3 up to 5,1,0,0,0,33,0,1.25,7,2,1
664824,010,71504,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,0,1,ASIAN,1,1,0,5.0,5 up to 8,0,1,0,0,33,0,0.75,2,3,2
664831,012,114296,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,4.9,3 up to 5,1,0,0,0,29,0,0.583333333,6,2,2
664867,011,94100,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,4.9,3 up to 5,1,0,0,0,33,0,0,5,2,1
664897,011,83760,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,HISPA,1,1,0,4.9,3 up to 5,1,0,0,0,28,0,0.25,5,2,2
664905,011,88995,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,4.9,3 up to 5,1,0,0,0,42,1,0.5,5,2,1
664907,013,107170,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,0,4.9,3 up to 5,1,0,0,0,34,0,2.333333333,7,2,1
664908,014,167100,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,1,0,4.9,3 up to 5,1,0,0,0,36,0,2.25,8,2,2
664919,010,71504,Sales Sup,0,1,0,0,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,HISPA,1,0,0,5.0,5 up to 8,0,1,0,0,32,0,3.166666667,4,3,1
664926,012,96712,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,4.8,3 up to 5,1,0,0,0,34,0,0.25,6,2,2
664928,013,94922,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,0,ASIAN,1,1,0,4.9,3 up to 5,1,0,0,0,29,0,1.25,7,2,2
664929,011,79572,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,0,0,4.9,3 up to 5,1,0,0,0,33,0,2.25,5,2,1
664932,011,79572,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,0,1,4.0,3 up to 5,1,0,0,0,28,0,0.25,5,2,3
665019,011,64914,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,3.8,3 up to 5,1,0,0,0,28,0,2.25,5,2,1
665030,013,97984,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,4.9,3 up to 5,1,0,0,0,31,0,1.083333333,7,2,1
665049,014,168700,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,1,0,4.9,3 up to 5,1,0,0,0,37,0,1.5,8,2,2
665050,014,180000,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,1,4.9,3 up to 5,1,0,0,0,54,1,0.666666667,8,2,3
665060,010,48832,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,HISPA,1,1,0,4.9,3 up to 5,1,0,0,0,45,1,0.333333333,2,2,2
665097,011,80450,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,4.9,3 up to 5,1,0,0,0,32,0,1.25,5,2,1
665128,014,194500,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,ASIAN,1,1,0,4.9,3 up to 5,1,0,0,0,35,0,0.916666667,8,2,2
665137,010,67144,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,4.9,3 up to 5,1,0,0,0,32,0,1.25,2,2,1
665140,014,171500,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,0,4.8,3 up to 5,1,0,0,0,49,1,4.833333333,8,2,1
665213,011,81666,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,4.1,3 up to 5,1,0,0,0,30,0,1.75,5,2,2
665247,012,134392,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,1,0,4.8,3 up to 5,1,0,0,0,53,1,4.833333333,6,2,2
